Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2023-283568,2023-08-15,2023-08-15,Same Day,CUST-3880,Consumer,United States,Chicago,Ohio,South,FUR-FU-4052,Furniture,Furnishings,Furnishings Product 96,3303.88,4,0.0,625.25
CA-2021-398384,2021-08-15,2021-08-15,Same Day,CUST-9901,Home Office,United States,San Diego,California,South,FUR-LA-5470,Furniture,Labels,Labels Product 25,7854.34,10,0.15,1329.53
CA-2020-453487,2020-08-18,2020-08-20,First Class,CUST-4164,Consumer,United States,Columbus,Ohio,South,FUR-TA-8007,Furniture,Tables,Tables Product 66,2792.0,11,0.4,-1235.55
CA-2021-107161,2021-11-02,2021-11-02,First Class,CUST-7284,Consumer,United States,San Diego,Ohio,Central,OFF-AR-6400,Office Supplies,Art,Art Product 39,530.36,3,0.1,59.5
CA-2023-800224,2023-04-07,2023-04-12,Standard Class,CUST-8625,Corporate,United States,Seattle,Texas,Central,TEC-AC-2923,Technology,Accessories,Accessories Product 82,9978.4,5,0.0,3762.93
CA-2021-884056,2021-08-27,2021-08-29,First Class,CUST-7813,Home Office,United States,Dallas,Texas,West,TEC-CO-5054,Technology,Copiers,Copiers Product 88,9204.32,4,0.2,1510.35
CA-2023-217659,2023-05-05,2023-05-11,Standard Class,CUST-9972,Home Office,United States,San Francisco,Pennsylvania,West,FUR-FU-3695,Furniture,Furnishings,Furnishings Product 42,4568.76,8,0.3,-1078.79
CA-2022-567122,2022-12-01,2022-12-04,Standard Class,CUST-8429,Consumer,United States,Dallas,Texas,South,FUR-CH-1945,Furniture,Chairs,Chairs Product 72,7522.7,12,0.3,-2940.55
CA-2022-706403,2022-08-04,2022-08-09,Standard Class,CUST-1742,Corporate,United States,Houston,Illinois,East,OFF-AP-9866,Office Supplies,Appliances,Appliances Product 8,344.11,7,0.1,-33.95
CA-2020-864715,2020-05-21,2020-05-24,Same Day,CUST-7135,Corporate,United States,San Diego,Ohio,South,FUR-LA-7154,Furniture,Labels,Labels Product 11,1306.07,7,0.4,-622.19
CA-2023-512151,2023-10-30,2023-11-04,Second Class,CUST-4648,Consumer,United States,New York City,Washington,South,TEC-CO-9920,Technology,Copiers,Copiers Product 55,19980.19,11,0.3,-1785.28
CA-2022-902674,2022-12-25,2022-12-28,Standard Class,CUST-1527,Home Office,United States,Chicago,Pennsylvania,East,FUR-CH-4943,Furniture,Chairs,Chairs Product 27,2649.26,8,0.4,-1014.4
CA-2020-356622,2020-05-17,2020-05-17,Standard Class,CUST-7590,Corporate,United States,San Francisco,Pennsylvania,West,TEC-AC-1924,Technology,Accessories,Accessories Product 18,14668.64,8,0.0,5593.37
CA-2022-436241,2022-10-28,2022-10-30,Second Class,CUST-5944,Consumer,United States,Dallas,California,South,FUR-FU-5923,Furniture,Furnishings,Furnishings Product 36,2662.02,6,0.5,-218.2
CA-2020-461145,2020-05-04,2020-05-08,Same Day,CUST-9592,Corporate,United States,Chicago,Texas,West,TEC-CO-5913,Technology,Copiers,Copiers Product 49,22752.18,11,0.0,7333.94
CA-2021-251363,2021-01-11,2021-01-17,Same Day,CUST-1944,Home Office,United States,Chicago,Texas,West,TEC-PH-7363,Technology,Phones,Phones Product 32,6151.42,4,0.4,-202.03
CA-2021-969695,2021-06-06,2021-06-07,Second Class,CUST-1844,Corporate,United States,Chicago,Illinois,East,OFF-AR-2192,Office Supplies,Art,Art Product 25,816.91,8,0.4,-276.4
CA-2023-116078,2023-04-18,2023-04-23,Second Class,CUST-4113,Home Office,United States,Los Angeles,Illinois,South,TEC-CO-4974,Technology,Copiers,Copiers Product 90,4799.3,8,0.15,1893.26
CA-2023-588899,2023-05-22,2023-05-27,First Class,CUST-6053,Corporate,United States,Houston,Pennsylvania,South,FUR-TA-8635,Furniture,Tables,Tables Product 13,2721.63,4,0.2,170.8
CA-2022-332022,2022-08-19,2022-08-25,Second Class,CUST-1265,Corporate,United States,Dallas,Pennsylvania,South,OFF-EN-5836,Office Supplies,Envelopes,Envelopes Product 20,198.06,6,0.5,-91.79
CA-2021-818113,2021-02-05,2021-02-07,First Class,CUST-5216,Corporate,United States,San Diego,Texas,West,FUR-TA-6770,Furniture,Tables,Tables Product 22,7550.28,10,0.4,-1765.25
CA-2020-161585,2020-10-13,2020-10-18,Standard Class,CUST-2217,Home Office,United States,New York City,Ohio,East,TEC-PH-7756,Technology,Phones,Phones Product 18,4966.22,3,0.4,636.13
CA-2023-747847,2023-07-15,2023-07-16,Same Day,CUST-8993,Consumer,United States,New York City,Pennsylvania,South,FUR-CH-1194,Furniture,Chairs,Chairs Product 3,367.14,1,0.0,30.25
CA-2022-945328,2022-12-20,2022-12-25,Second Class,CUST-2753,Consumer,United States,Dallas,California,West,OFF-FA-4144,Office Supplies,Fasteners,Fasteners Product 80,82.34,1,0.2,12.26
CA-2022-581294,2022-12-14,2022-12-16,Second Class,CUST-4700,Corporate,United States,Los Angeles,Illinois,East,OFF-FA-2531,Office Supplies,Fasteners,Fasteners Product 52,856.86,13,0.2,-11.54
CA-2022-624139,2022-02-15,2022-02-18,Same Day,CUST-6427,Home Office,United States,Los Angeles,Pennsylvania,East,TEC-PH-4764,Technology,Phones,Phones Product 28,1946.57,1,0.0,741.91
CA-2023-669408,2023-11-18,2023-11-22,Standard Class,CUST-3938,Corporate,United States,New York City,California,West,OFF-FA-7525,Office Supplies,Fasteners,Fasteners Product 10,157.43,1,0.15,27.1
CA-2021-447843,2021-09-04,2021-09-05,Same Day,CUST-3292,Home Office,United States,Los Angeles,Pennsylvania,Central,TEC-CO-1879,Technology,Copiers,Copiers Product 13,17643.43,10,0.3,1150.92
CA-2022-911131,2022-06-14,2022-06-15,First Class,CUST-1485,Home Office,United States,Philadelphia,Ohio,South,FUR-LA-9038,Furniture,Labels,Labels Product 30,9320.48,10,0.2,1420.71
CA-2021-909676,2021-12-29,2022-01-02,First Class,CUST-5037,Home Office,United States,Los Angeles,New York,Central,OFF-ST-3526,Office Supplies,Storage,Storage Product 49,412.62,3,0.0,109.04
CA-2023-105447,2023-12-28,2024-01-03,First Class,CUST-8286,Corporate,United States,Philadelphia,New York,West,TEC-CO-2430,Technology,Copiers,Copiers Product 24,14758.8,12,0.0,3605.28
CA-2022-725920,2022-06-01,2022-06-04,First Class,CUST-7311,Consumer,United States,Philadelphia,Texas,South,TEC-PH-2387,Technology,Phones,Phones Product 93,352.32,2,0.0,85.11
CA-2023-381444,2023-02-19,2023-02-20,Same Day,CUST-3390,Consumer,United States,Seattle,Texas,Central,TEC-CO-7899,Technology,Copiers,Copiers Product 39,11258.52,11,0.15,371.34
CA-2022-722651,2022-09-18,2022-09-24,Second Class,CUST-8501,Consumer,United States,Seattle,Washington,East,FUR-LA-7483,Furniture,Labels,Labels Product 43,5676.48,5,0.2,201.23
CA-2023-723266,2023-06-24,2023-06-27,Second Class,CUST-5922,Corporate,United States,Columbus,Illinois,West,OFF-SU-8848,Office Supplies,Supplies,Supplies Product 41,320.29,6,0.4,47.73
CA-2020-919959,2020-12-29,2021-01-01,Second Class,CUST-6339,Corporate,United States,Philadelphia,Ohio,South,OFF-FA-6980,Office Supplies,Fasteners,Fasteners Product 15,1180.37,12,0.3,-22.93
CA-2023-584045,2023-02-28,2023-03-01,Second Class,CUST-8183,Corporate,United States,Los Angeles,Ohio,South,TEC-CO-9180,Technology,Copiers,Copiers Product 18,15352.19,11,0.4,-3306.7
CA-2023-177558,2023-07-21,2023-07-23,Same Day,CUST-8851,Home Office,United States,Chicago,Pennsylvania,South,FUR-LA-9907,Furniture,Labels,Labels Product 5,2406.89,11,0.2,-273.03
CA-2022-274418,2022-01-06,2022-01-11,Standard Class,CUST-7547,Corporate,United States,Chicago,New York,East,TEC-AC-2615,Technology,Accessories,Accessories Product 34,3960.95,2,0.15,1097.61
CA-2021-717181,2021-03-30,2021-04-03,Second Class,CUST-6651,Consumer,United States,San Diego,New York,Central,TEC-CO-7815,Technology,Copiers,Copiers Product 11,5687.76,8,0.4,428.72
CA-2020-646428,2020-08-25,2020-08-31,Same Day,CUST-6706,Corporate,United States,Los Angeles,Texas,South,TEC-CO-6225,Technology,Copiers,Copiers Product 9,5424.19,6,0.1,1157.96
CA-2021-938913,2021-09-06,2021-09-06,Second Class,CUST-4996,Home Office,United States,Seattle,Pennsylvania,West,TEC-AC-6422,Technology,Accessories,Accessories Product 72,1537.57,1,0.4,305.43
CA-2022-514798,2022-05-23,2022-05-26,Standard Class,CUST-4232,Corporate,United States,Columbus,Texas,South,FUR-TA-1072,Furniture,Tables,Tables Product 91,2793.65,11,0.2,-13.3
CA-2021-483561,2021-03-15,2021-03-16,First Class,CUST-4228,Corporate,United States,Los Angeles,Washington,South,OFF-AR-9646,Office Supplies,Art,Art Product 82,223.56,10,0.1,64.28
CA-2021-747351,2021-10-03,2021-10-07,Second Class,CUST-5873,Home Office,United States,Columbus,New York,West,OFF-ST-6131,Office Supplies,Storage,Storage Product 16,218.24,10,0.2,-5.24
CA-2021-725397,2021-05-03,2021-05-05,Second Class,CUST-7286,Corporate,United States,Seattle,Texas,West,FUR-CH-3733,Furniture,Chairs,Chairs Product 63,5066.3,6,0.2,-352.55
CA-2021-110048,2021-08-14,2021-08-15,Same Day,CUST-3236,Consumer,United States,Chicago,Pennsylvania,South,FUR-LA-7703,Furniture,Labels,Labels Product 88,8377.0,14,0.15,-2030.74
CA-2022-898025,2022-10-04,2022-10-07,Second Class,CUST-5785,Consumer,United States,Philadelphia,California,Central,TEC-PH-3755,Technology,Phones,Phones Product 100,2340.16,8,0.5,356.45
CA-2022-912764,2022-07-25,2022-07-29,First Class,CUST-9880,Consumer,United States,San Diego,Pennsylvania,West,TEC-PH-7965,Technology,Phones,Phones Product 14,12097.25,9,0.15,2868.98
CA-2023-956401,2023-08-31,2023-09-06,Standard Class,CUST-8193,Consumer,United States,San Francisco,California,Central,FUR-LA-8015,Furniture,Labels,Labels Product 22,17838.1,14,0.15,-999.08
CA-2023-725850,2023-06-15,2023-06-16,Second Class,CUST-6302,Home Office,United States,Philadelphia,Washington,Central,FUR-CH-9428,Furniture,Chairs,Chairs Product 87,1503.57,13,0.15,-154.21
CA-2020-239136,2020-07-14,2020-07-15,Second Class,CUST-3396,Home Office,United States,Houston,Ohio,West,OFF-AP-7434,Office Supplies,Appliances,Appliances Product 63,435.18,5,0.5,-173.42
CA-2020-933197,2020-10-18,2020-10-22,Standard Class,CUST-7600,Home Office,United States,Philadelphia,Illinois,Central,TEC-MA-8449,Technology,Machines,Machines Product 63,8588.25,11,0.4,583.95
CA-2021-475623,2021-11-01,2021-11-05,Standard Class,CUST-9756,Corporate,United States,San Francisco,Texas,West,FUR-BO-9105,Furniture,Bookcases,Bookcases Product 35,10509.26,12,0.4,-1507.44
CA-2021-926596,2021-10-23,2021-10-29,First Class,CUST-1793,Consumer,United States,Los Angeles,Illinois,South,OFF-PA-1266,Office Supplies,Paper,Paper Product 16,847.44,9,0.2,70.4
CA-2020-781571,2020-11-19,2020-11-22,First Class,CUST-3604,Corporate,United States,Los Angeles,Illinois,Central,OFF-AP-5102,Office Supplies,Appliances,Appliances Product 11,280.03,7,0.1,57.7
CA-2022-891918,2022-01-31,2022-02-05,Second Class,CUST-8032,Home Office,United States,Los Angeles,Illinois,East,TEC-CO-1017,Technology,Copiers,Copiers Product 28,749.63,1,0.4,-22.23
CA-2022-829386,2022-09-03,2022-09-03,First Class,CUST-2975,Corporate,United States,Seattle,Texas,East,FUR-FU-4751,Furniture,Furnishings,Furnishings Product 50,3212.76,4,0.0,250.68
CA-2020-911032,2020-07-01,2020-07-06,Second Class,CUST-3340,Consumer,United States,Dallas,Pennsylvania,East,FUR-BO-3688,Furniture,Bookcases,Bookcases Product 57,2798.21,6,0.2,-490.73
CA-2021-190898,2021-12-20,2021-12-25,Standard Class,CUST-3293,Consumer,United States,Columbus,Illinois,South,FUR-CH-6759,Furniture,Chairs,Chairs Product 55,5942.85,7,0.1,-86.15
CA-2021-729153,2021-10-06,2021-10-12,First Class,CUST-1439,Home Office,United States,Philadelphia,California,West,FUR-CH-7418,Furniture,Chairs,Chairs Product 38,3446.45,5,0.3,-1037.54
CA-2023-174461,2023-08-16,2023-08-16,Standard Class,CUST-6916,Corporate,United States,Seattle,Texas,South,FUR-TA-6986,Furniture,Tables,Tables Product 70,1046.05,7,0.3,-164.62
CA-2023-141761,2023-10-30,2023-10-31,Standard Class,CUST-7520,Home Office,United States,Philadelphia,Illinois,South,OFF-AR-7939,Office Supplies,Art,Art Product 90,107.59,1,0.1,-10.1
CA-2022-947312,2022-04-03,2022-04-03,Second Class,CUST-9788,Corporate,United States,Chicago,Pennsylvania,East,TEC-CO-6081,Technology,Copiers,Copiers Product 90,1540.94,5,0.1,71.24
CA-2022-742039,2022-06-14,2022-06-19,Standard Class,CUST-6067,Home Office,United States,Seattle,New York,East,FUR-BO-3248,Furniture,Bookcases,Bookcases Product 90,560.03,4,0.2,-60.35
CA-2020-275073,2020-01-24,2020-01-25,First Class,CUST-3079,Home Office,United States,Philadelphia,Illinois,East,OFF-PA-1480,Office Supplies,Paper,Paper Product 43,809.83,9,0.15,191.98
CA-2022-620248,2022-05-29,2022-05-31,Same Day,CUST-9368,Corporate,United States,,Texas,West,TEC-AC-7024,Technology,Accessories,Accessories Product 21,10828.7,5,0.0,3580.63
CA-2021-102693,2021-06-06,2021-06-12,Standard Class,CUST-1201,Consumer,United States,New York City,Texas,Central,FUR-FU-7274,Furniture,Furnishings,Furnishings Product 20,8454.83,11,0.3,-2640.79
CA-2021-335421,2021-01-01,2021-01-07,First Class,CUST-5067,Corporate,United States,Houston,Washington,East,FUR-FU-7108,Furniture,Furnishings,Furnishings Product 16,14302.29,13,0.2,648.36
CA-2022-172274,2022-10-25,2022-10-30,Same Day,CUST-5625,Corporate,United States,,New York,South,FUR-CH-1130,Furniture,Chairs,Chairs Product 48,3892.13,4,0.2,644.95
CA-2021-617326,2021-02-14,2021-02-16,Second Class,CUST-9954,Consumer,United States,Seattle,New York,South,TEC-MA-1391,Technology,Machines,Machines Product 30,16009.39,12,0.3,1728.34
CA-2023-873935,2023-01-14,2023-01-16,First Class,CUST-2703,Consumer,United States,Dallas,California,South,TEC-AC-9061,Technology,Accessories,Accessories Product 8,312.72,6,0.5,70.63
CA-2020-533121,2020-10-18,2020-10-23,First Class,CUST-8511,Home Office,United States,Los Angeles,Pennsylvania,East,OFF-AR-9280,Office Supplies,Art,Art Product 18,129.25,1,0.3,27.49
CA-2023-348273,2023-07-29,2023-08-04,First Class,CUST-5276,Corporate,United States,Chicago,Illinois,Central,OFF-AR-6211,Office Supplies,Art,Art Product 58,1041.57,10,0.1,97.2
CA-2021-210790,2021-07-10,2021-07-11,Second Class,CUST-8365,Corporate,United States,Houston,Texas,East,FUR-CH-9780,Furniture,Chairs,Chairs Product 46,3188.46,3,0.1,155.46
CA-2021-819380,2021-03-01,2021-03-04,First Class,CUST-1660,Consumer,United States,Houston,California,East,OFF-SU-5066,Office Supplies,Supplies,Supplies Product 46,428.07,5,0.5,-183.06
CA-2022-996114,2022-03-22,2022-03-26,Same Day,CUST-5093,Consumer,United States,San Diego,New York,West,FUR-LA-2989,Furniture,Labels,Labels Product 2,4956.52,5,0.2,-1179.98
CA-2020-776001,2020-05-06,2020-05-12,Standard Class,CUST-5240,Consumer,United States,New York City,New York,West,FUR-CH-8265,Furniture,Chairs,Chairs Product 17,2986.39,4,0.4,-951.19
CA-2020-554197,2020-07-07,2020-07-13,Same Day,CUST-9128,Consumer,United States,Chicago,Illinois,South,OFF-AR-3831,Office Supplies,Art,Art Product 46,132.12,1,0.3,-35.82
CA-2021-746947,2021-03-15,2021-03-16,Second Class,CUST-5835,Corporate,United States,Chicago,Pennsylvania,South,OFF-FA-1999,Office Supplies,Fasteners,Fasteners Product 12,992.71,8,0.3,-278.15
CA-2021-761393,2021-07-26,2021-07-29,Standard Class,CUST-7266,Home Office,United States,Houston,Texas,South,FUR-TA-6636,Furniture,Tables,Tables Product 73,3534.66,4,0.1,506.16
CA-2022-950069,2022-10-25,2022-10-27,First Class,CUST-1959,Corporate,United States,Dallas,Washington,West,OFF-FA-3615,Office Supplies,Fasteners,Fasteners Product 13,30.24,3,0.0,7.22
CA-2021-901164,2021-05-22,2021-05-27,Second Class,CUST-7363,Corporate,United States,Seattle,California,West,FUR-LA-6210,Furniture,Labels,Labels Product 95,11102.49,9,0.0,2963.3
CA-2023-249005,2023-11-29,2023-12-01,Second Class,CUST-9064,Home Office,United States,Philadelphia,California,South,TEC-AC-1621,Technology,Accessories,Accessories Product 12,17905.69,12,0.3,6881.5
CA-2020-311250,2020-04-25,2020-04-26,Second Class,CUST-6582,Home Office,United States,Seattle,Ohio,Central,TEC-CO-1975,Technology,Copiers,Copiers Product 3,1138.69,1,0.3,-178.5
CA-2020-176054,2020-10-29,2020-11-02,First Class,CUST-7481,Home Office,United States,Los Angeles,Washington,Central,TEC-CO-6285,Technology,Copiers,Copiers Product 18,4659.45,13,0.15,1003.25
CA-2020-827250,2020-11-18,2020-11-23,First Class,CUST-4657,Home Office,United States,Columbus,Ohio,West,OFF-SU-7199,Office Supplies,Supplies,Supplies Product 40,514.9,11,0.3,53.6
CA-2023-510623,2023-11-11,2023-11-13,Standard Class,CUST-3983,Home Office,United States,Houston,Ohio,West,FUR-CH-2705,Furniture,Chairs,Chairs Product 64,441.92,12,0.3,-18.44
CA-2020-193035,2020-10-15,2020-10-17,First Class,CUST-8317,Consumer,United States,Philadelphia,California,West,TEC-AC-2110,Technology,Accessories,Accessories Product 45,2653.8,4,0.4,-53.93
CA-2021-534130,2021-06-09,2021-06-15,Same Day,CUST-7204,Corporate,United States,Dallas,Texas,East,FUR-BO-8855,Furniture,Bookcases,Bookcases Product 74,548.65,1,0.1,62.82
CA-2023-409234,2023-08-26,2023-09-01,Standard Class,CUST-6221,Corporate,United States,Los Angeles,New York,Central,TEC-CO-3787,Technology,Copiers,Copiers Product 49,4226.19,3,0.0,1773.64
CA-2020-838726,2020-11-25,2020-11-30,Standard Class,CUST-8066,Home Office,United States,Seattle,Pennsylvania,South,FUR-FU-3573,Furniture,Furnishings,Furnishings Product 7,864.05,2,0.2,144.85
CA-2020-666362,2020-07-26,2020-07-28,First Class,CUST-5612,Corporate,United States,San Francisco,New York,East,FUR-CH-7437,Furniture,Chairs,Chairs Product 74,4455.95,7,0.4,-380.13
CA-2023-963918,2023-01-30,2023-02-05,Same Day,CUST-4271,Consumer,United States,New York City,California,West,OFF-BI-5781,Office Supplies,Binders,Binders Product 11,64.06,1,0.15,3.28
CA-2022-377877,2022-08-27,2022-09-02,Standard Class,CUST-9914,Corporate,United States,Seattle,Washington,South,FUR-LA-7052,Furniture,Labels,Labels Product 24,4885.37,13,0.4,-1175.43
CA-2022-164633,2022-07-01,2022-07-01,Second Class,CUST-2584,Consumer,United States,Houston,Ohio,South,OFF-SU-4727,Office Supplies,Supplies,Supplies Product 71,315.62,8,0.3,56.28
CA-2020-347088,2020-05-04,2020-05-10,Same Day,CUST-5896,Consumer,United States,Chicago,Ohio,East,OFF-ST-9226,Office Supplies,Storage,Storage Product 74,875.57,9,0.3,205.82
CA-2022-322182,2022-11-24,2022-11-30,Second Class,CUST-3067,Consumer,United States,Chicago,New York,South,TEC-CO-4308,Technology,Copiers,Copiers Product 81,5135.11,2,0.1,1081.89
CA-2020-191254,2020-10-29,2020-11-04,Same Day,CUST-7510,Home Office,United States,Houston,Ohio,Central,TEC-MA-9514,Technology,Machines,Machines Product 59,16447.98,6,0.0,7659.32
CA-2020-710981,2020-01-26,2020-02-01,Standard Class,CUST-2730,Home Office,United States,Los Angeles,Ohio,Central,TEC-PH-9775,Technology,Phones,Phones Product 45,1822.63,2,0.3,-132.06
CA-2022-522548,2022-04-21,2022-04-23,Second Class,CUST-7581,Consumer,United States,Chicago,Washington,West,OFF-SU-1807,Office Supplies,Supplies,Supplies Product 96,1051.88,10,0.15,-139.23
CA-2022-983788,2022-08-31,2022-09-02,Same Day,CUST-2609,Consumer,United States,Seattle,Washington,South,OFF-AP-6257,Office Supplies,Appliances,Appliances Product 35,838.39,6,0.15,-6.19
CA-2022-876936,2022-05-03,2022-05-07,Same Day,CUST-9462,Corporate,United States,New York City,Pennsylvania,West,TEC-AC-2075,Technology,Accessories,Accessories Product 40,4419.14,4,0.2,1686.85
CA-2023-282176,2023-12-24,2023-12-28,Second Class,CUST-4288,Consumer,United States,San Francisco,New York,South,OFF-BI-1828,Office Supplies,Binders,Binders Product 47,2223.0,13,0.0,781.9
CA-2023-814263,2023-12-14,2023-12-15,Standard Class,CUST-4963,Corporate,United States,San Diego,Pennsylvania,South,OFF-PA-3909,Office Supplies,Paper,Paper Product 61,1337.28,14,0.0,212.33
